seed,target,target_label,representation_index,layer_label,stream,trained_cv_r2,init_cv_r2,trained_minus_init_cv_r2,remaining_gap_to_one_at_init,fraction_remaining_gap_closed,positive_fraction_remaining_gap_closed
1337,BpowD,B^D,3,2,N_hundreds,-0.06462904627120855,-0.013647727502938634,-0.05098131876826992,1.0136477275029385,-0.050294907574902174,0.0
0,BpowD,B^D,4,3,N_hundreds,-0.06358098422104357,-0.04190288869329532,-0.021678095527748242,1.0419028886932953,-0.020806253407105794,0.0
42,BpowD,B^D,4,3,N_hundreds,-0.05694213932403329,-0.05694213932403316,-1.3183898417423734e-16,1.0569421393240332,-1.2473623604273636e-16,0.0
1337,BpowD,B^D,4,3,N_hundreds,-0.0646290462712082,-0.01662236871380931,-0.048006677557398895,1.0166223687138094,-0.047221740377535716,0.0
0,BpowD,B^D,5,4,N_hundreds,-0.06358098422104361,-0.06358098422104352,-8.326672684688674e-17,1.0635809842210435,-7.828903307054751e-17,0.0
42,BpowD,B^D,5,4,N_hundreds,-0.05694213932403338,-0.05694213932403334,-4.163336342344337e-17,1.0569421393240332,-3.939039032928516e-17,0.0
1337,BpowD,B^D,5,4,N_hundreds,-0.06462904627120825,-0.06462904627120776,-4.85722573273506e-16,1.0646290462712078,-4.562364468400678e-16,0.0
0,BpowD,B^D,6,5,N_hundreds,-0.06358098422104339,-0.041902888693295504,-0.02167809552774788,1.0419028886932955,-0.020806253407105443,0.0
42,BpowD,B^D,6,5,N_hundreds,-0.04072268480724757,-0.05694213932403338,0.01621945451678581,1.0569421393240335,0.015345640894930113,0.015345640894930113
1337,BpowD,B^D,6,5,N_hundreds,-0.06462904627120829,-0.06462904627120838,9.71445146547012e-17,1.0646290462712085,9.12472893680135e-17,9.12472893680135e-17
0,BpowD,B^D,7,6,N_hundreds,-0.06358098422104405,-0.06358098422104334,-7.077671781985373e-16,1.0635809842210433,-6.654567810996539e-16,0.0
42,BpowD,B^D,7,6,N_hundreds,-0.04072268480724841,-0.05694213932403325,0.01621945451678484,1.0569421393240332,0.015345640894929197,0.015345640894929197
1337,BpowD,B^D,7,6,N_hundreds,-0.06462904627120833,-0.006424331469244371,-0.05820471480196396,1.0064243314692445,-0.05783317531382899,0.0
0,BpowD,B^D,8,7,N_hundreds,-0.06358098422104344,-0.04190288869329526,-0.02167809552774818,1.0419028886932953,-0.02080625340710573,0.0
42,BpowD,B^D,8,7,N_hundreds,-0.056942139324032845,-0.05694213932403325,4.0245584642661925e-16,1.0569421393240332,3.8077377318308993e-16,3.8077377318308993e-16
1337,BpowD,B^D,8,7,N_hundreds,-0.06462904627120833,-0.06462904627120877,4.440892098500626e-16,1.0646290462712087,4.171304656823474e-16,4.171304656823474e-16
0,BpowD,B^D,9,8,N_hundreds,-0.06358098422104352,-0.06358098422104357,4.163336342344337e-17,1.0635809842210435,3.9144516535273754e-17,3.9144516535273754e-17
42,BpowD,B^D,9,8,N_hundreds,-0.056942139324033025,-0.05694213932403249,-5.342948306008566e-16,1.0569421393240326,-5.055100092258266e-16,0.0
1337,BpowD,B^D,9,8,N_hundreds,-0.039884269922321566,-0.06462904627120877,0.024744776348887207,1.0646290462712087,0.023242627500681214,0.023242627500681214
0,BpowD,B^D,10,9,N_hundreds,-0.06358098422104316,-0.041902888693295656,-0.021678095527747507,1.0419028886932957,-0.02080625340710508,0.0
42,BpowD,B^D,10,9,N_hundreds,-0.056942139324033116,-0.05694213932403351,3.95516952522712e-16,1.0569421393240335,3.7420870812820894e-16,3.7420870812820894e-16
1337,BpowD,B^D,10,9,N_hundreds,-0.06462904627120962,-0.03116910781813158,-0.03345993845307804,1.0311691078181315,-0.03244854621748367,0.0
0,BpowD,B^D,0,input,N_ones,-0.10564830638111192,-0.10564830638111125,-6.661338147750939e-16,1.1056483063811113,-6.024825533857247e-16,0.0
42,BpowD,B^D,0,input,N_ones,-0.08875651582555796,-0.08875651582555784,-1.249000902703301e-16,1.0887565158255579,-1.1471811048186808e-16,0.0
1337,BpowD,B^D,0,input,N_ones,-0.1342768255426568,-0.1342768255426569,1.1102230246251565e-16,1.134276825542657,9.787937121028698e-17,9.787937121028698e-17
0,BpowD,B^D,1,0,N_ones,-0.08417027848967554,-0.1418837846077718,0.05771350611809625,1.1418837846077718,0.05054236420208068,0.05054236420208068
42,BpowD,B^D,1,0,N_ones,-0.08968180001721784,-0.093831868116205,0.0041500680989871586,1.093831868116205,0.003794063987305835,0.003794063987305835
1337,BpowD,B^D,1,0,N_ones,-0.07712087052986645,-0.158434335820213,0.08131346529034654,1.158434335820213,0.07019255453333373,0.07019255453333373
0,BpowD,B^D,2,1,N_ones,-0.12230915378997213,-0.10374492776287307,-0.018564226027099062,1.103744927762873,-0.01681930812105836,0.0
42,BpowD,B^D,2,1,N_ones,-0.10841603937177,-0.12698298138261363,0.018566942010843634,1.1269829813826135,0.016474908953873643,0.016474908953873643
1337,BpowD,B^D,2,1,N_ones,-0.07712070116940697,-0.15843433587137765,0.08131363470197067,1.1584343358713776,0.07019270077212131,0.07019270077212131
0,BpowD,B^D,3,2,N_ones,-0.0987622449406758,-0.12207413277645532,0.02331188783577952,1.1220741327764554,0.020775710939968543,0.020775710939968543
42,BpowD,B^D,3,2,N_ones,-0.12620620364446125,-0.12798426150880338,0.0017780578643421252,1.1279842615088034,0.0015763144265539457,0.0015763144265539457
1337,BpowD,B^D,3,2,N_ones,-0.08450352970941295,-0.15843433589288125,0.0739308061834683,1.1584343358928813,0.06381959157528336,0.06381959157528336
0,BpowD,B^D,4,3,N_ones,-0.11050775671405337,-0.12883696172882578,0.018329205014772407,1.1288369617288259,0.016237247393725514,0.016237247393725514
42,BpowD,B^D,4,3,N_ones,-0.1076392615819465,-0.12400149067911306,0.01636222909716656,1.1240014906791131,0.014557124018830815,0.014557124018830815
1337,BpowD,B^D,4,3,N_ones,-0.05422663780867994,-0.1011318187246875,0.046905180916007566,1.1011318187246875,0.04259724414315115,0.04259724414315115
0,BpowD,B^D,5,4,N_ones,-0.0841702969499523,-0.10529005287626805,0.02111975592631575,1.1052900528762681,0.01910788563721925,0.01910788563721925
42,BpowD,B^D,5,4,N_ones,-0.10647063031808353,-0.14256843274126546,0.03609780242318193,1.1425684327412655,0.031593558327684235,0.031593558327684235
1337,BpowD,B^D,5,4,N_ones,-0.13554027250952827,-0.15843433587302863,0.02289406336350036,1.1584343358730287,0.019762935761263284,0.019762935761263284
0,BpowD,B^D,6,5,N_ones,-0.12207413277534833,-0.14188378460326034,0.019809651827912014,1.1418837846032603,0.017348220628944953,0.017348220628944953
42,BpowD,B^D,6,5,N_ones,-0.12620620363760088,-0.10647063037348281,-0.019735573264118067,1.1064706303734828,-0.01783650891615301,0.0
1337,BpowD,B^D,6,5,N_ones,-0.11037034085277075,-0.07712070117199983,-0.03324963968077092,1.0771207011719999,-0.03086900070214272,0.0
0,BpowD,B^D,7,6,N_ones,-0.08043303992724979,-0.11988200090649204,0.03944896097924225,1.119882000906492,0.0352259978705883,0.0352259978705883
42,BpowD,B^D,7,6,N_ones,-0.10426591741456406,-0.1064706303742311,0.002204712959667038,1.106470630374231,0.001992563470863532,0.001992563470863532
1337,BpowD,B^D,7,6,N_ones,-0.07712070116895324,-0.11152915495470439,0.03440845378575115,1.1115291549547044,0.03095596155294129,0.03095596155294129
0,BpowD,B^D,8,7,N_ones,-0.08262517183902389,-0.12230915379662308,0.03968398195759919,1.122309153796623,0.035359225061431195,0.035359225061431195
42,BpowD,B^D,8,7,N_ones,-0.10841603936723354,-0.10841603933542329,-3.1810248879438063e-11,1.1084160393354232,-2.8698834869360643e-11,0.0
1337,BpowD,B^D,8,7,N_ones,-0.13554027250889855,-0.09931788499098788,-0.03622238751791067,1.099317884990988,-0.03294987556598118,0.0
0,BpowD,B^D,9,8,N_ones,-0.11833687575305185,-0.13666608076513875,0.018329205012086902,1.1366660807651388,0.016125408615825614,0.016125408615825614
42,BpowD,B^D,9,8,N_ones,-0.10724740810236684,-0.1094173194275629,0.002169911325196061,1.109417319427563,0.0019559017938494882,0.0019559017938494882
1337,BpowD,B^D,9,8,N_ones,-0.07827951524261789,-0.07642382162796868,-0.001855693614649212,1.0764238216279687,-0.001723943280856314,0.0
0,BpowD,B^D,10,9,N_ones,-0.101552795857042,-0.12230915379111237,0.02075635793407038,1.1223091537911123,0.018494331854958405,0.018494331854958405
42,BpowD,B^D,10,9,N_ones,-0.09305509036546641,-0.12283285945242936,0.029777769086962946,1.1228328594524293,0.026520215218393803,0.026520215218393803
1337,BpowD,B^D,10,9,N_ones,-0.07712070116661388,-0.10117357860206395,0.02405287743545008,1.101173578602064,0.02184294819894346,0.02184294819894346
0,BpowD,B^D,0,input,N_tag,-0.09826354696490336,-0.09826354696490336,0.0,1.0982635469649034,0.0,0.0
42,BpowD,B^D,0,input,N_tag,-0.08783133771992055,-0.08783133771992055,0.0,1.0878313377199205,0.0,0.0
1337,BpowD,B^D,0,input,N_tag,-0.13046239733120935,-0.13046239733120935,0.0,1.1304623973312093,0.0,0.0
0,BpowD,B^D,1,0,N_tag,-0.09826354696490336,-0.09826354696490336,0.0,1.0982635469649034,0.0,0.0
42,BpowD,B^D,1,0,N_tag,-0.08783133771992055,-0.08783133771992055,0.0,1.0878313377199205,0.0,0.0
1337,BpowD,B^D,1,0,N_tag,-0.13046239733120935,-0.13046239733120935,0.0,1.1304623973312093,0.0,0.0
0,BpowD,B^D,2,1,N_tag,-0.09826354696490336,-0.09826354696490336,0.0,1.0982635469649034,0.0,0.0
42,BpowD,B^D,2,1,N_tag,-0.08783133771992055,-0.08783133771992055,0.0,1.0878313377199205,0.0,0.0
1337,BpowD,B^D,2,1,N_tag,-0.13046239733120935,-0.13046239733120935,0.0,1.1304623973312093,0.0,0.0
0,BpowD,B^D,3,2,N_tag,-0.09826354696490336,-0.09826354696490336,0.0,1.0982635469649034,0.0,0.0
42,BpowD,B^D,3,2,N_tag,-0.08783133771992055,-0.06765876144275311,-0.02017257627716744,1.067658761442753,-0.01889421695927241,0.0
1337,BpowD,B^D,3,2,N_tag,-0.13046239733120935,-0.13046239733120935,0.0,1.1304623973312093,0.0,0.0
0,BpowD,B^D,4,3,N_tag,-0.09826354696490336,-0.07933055344575238,-0.01893299351915098,1.0793305534457525,-0.01754142274459625,0.0
42,BpowD,B^D,4,3,N_tag,-0.08783133771992055,-0.08783133771992055,0.0,1.0878313377199205,0.0,0.0
1337,BpowD,B^D,4,3,N_tag,-0.13046239733120935,-0.13046239733120935,0.0,1.1304623973312093,0.0,0.0
0,BpowD,B^D,5,4,N_tag,-0.09826354696490336,-0.09826354696490336,0.0,1.0982635469649034,0.0,0.0
42,BpowD,B^D,5,4,N_tag,-0.08783133771992055,-0.08783133771992055,0.0,1.0878313377199205,0.0,0.0
1337,BpowD,B^D,5,4,N_tag,-0.13046239733120935,-0.13046239733120935,0.0,1.1304623973312093,0.0,0.0
0,BpowD,B^D,6,5,N_tag,-0.09826354696490336,-0.09826354696490336,0.0,1.0982635469649034,0.0,0.0
42,BpowD,B^D,6,5,N_tag,-0.08783133771992055,-0.08783133771992055,0.0,1.0878313377199205,0.0,0.0
1337,BpowD,B^D,6,5,N_tag,-0.13046239733120935,-0.13046239733120935,0.0,1.1304623973312093,0.0,0.0
0,BpowD,B^D,7,6,N_tag,-0.09826354696490336,-0.09826354696490336,0.0,1.0982635469649034,0.0,0.0
42,BpowD,B^D,7,6,N_tag,-0.08783133771992055,-0.08783133771992055,0.0,1.0878313377199205,0.0,0.0
1337,BpowD,B^D,7,6,N_tag,-0.13046239733120935,-0.13046239733120935,0.0,1.1304623973312093,0.0,0.0
0,BpowD,B^D,8,7,N_tag,-0.09826354696490336,-0.09826354696490336,0.0,1.0982635469649034,0.0,0.0
42,BpowD,B^D,8,7,N_tag,-0.08783133771992055,-0.08783133771992055,0.0,1.0878313377199205,0.0,0.0
1337,BpowD,B^D,8,7,N_tag,-0.13046239733120935,-0.13046239733120935,0.0,1.1304623973312093,0.0,0.0
0,BpowD,B^D,9,8,N_tag,-0.09826354696490336,-0.09826354696490336,0.0,1.0982635469649034,0.0,0.0
42,BpowD,B^D,9,8,N_tag,-0.08783133771992055,-0.08783133771992055,0.0,1.0878313377199205,0.0,0.0
1337,BpowD,B^D,9,8,N_tag,-0.13046239733120935,-0.13046239733120935,0.0,1.1304623973312093,0.0,0.0
0,BpowD,B^D,10,9,N_tag,-0.09826354696490336,-0.09826354696490336,0.0,1.0982635469649034,0.0,0.0
42,BpowD,B^D,10,9,N_tag,-0.08783133771992055,-0.08783133771992055,0.0,1.0878313377199205,0.0,0.0
1337,BpowD,B^D,10,9,N_tag,-0.13046239733120935,-0.13046239733120935,0.0,1.1304623973312093,0.0,0.0
0,BpowD,B^D,0,input,N_tens,-0.10173054242147886,-0.10173054242147894,8.326672684688674e-17,1.101730542421479,7.557812336206629e-17,7.557812336206629e-17
42,BpowD,B^D,0,input,N_tens,-0.09088028199081175,-0.09088028199081184,9.71445146547012e-17,1.0908802819908119,8.905149012081915e-17,8.905149012081915e-17
1337,BpowD,B^D,0,input,N_tens,-0.13387264309533178,-0.13387264309533178,0.0,1.1338726430953319,0.0,0.0
0,BpowD,B^D,1,0,N_tens,-0.0712793628936497,-0.10209552884847443,0.03081616595482474,1.1020955288484744,0.027961429066882287,0.027961429066882287
42,BpowD,B^D,1,0,N_tens,-0.0728096289258267,-0.04441382384579491,-0.028395805080031783,1.044413823845795,-0.02718827004364158,0.0
1337,BpowD,B^D,1,0,N_tens,-0.08102863969539656,-0.08102863967967192,-1.5724643809278405e-11,1.081028639679672,-1.454600112531514e-11,0.0
0,BpowD,B^D,2,1,N_tens,-0.08365827694601094,-0.0796635819726561,-0.003994694973354834,1.079663581972656,-0.003699944167845429,0.0
42,BpowD,B^D,2,1,N_tens,-0.0908687326610802,-0.09086873266107558,-4.621303340002214e-15,1.0908687326610755,-4.23635145241441e-15,0.0
1337,BpowD,B^D,2,1,N_tens,-0.08102863967996594,-0.04781769474226751,-0.03321094493769843,1.0478176947422675,-0.03169534653245892,0.0
0,BpowD,B^D,3,2,N_tens,-0.07127936289346337,-0.10209552884846676,0.03081616595500339,1.1020955288484668,0.027961429067044578,0.027961429067044578
42,BpowD,B^D,3,2,N_tens,-0.09086873266105382,-0.09086873266106221,8.396061623727746e-15,1.0908687326610622,7.69667456069294e-15,7.69667456069294e-15
1337,BpowD,B^D,3,2,N_tens,-0.10548831676121342,-0.046170716498238715,-0.05931760026297471,1.0461707164982388,-0.05669973296664586,0.0
0,BpowD,B^D,4,3,N_tens,-0.06917450774515373,-0.10209552884847835,0.03292102110332462,1.1020955288484784,0.02987129540188051,0.02987129540188051
42,BpowD,B^D,4,3,N_tens,-0.07452114418446901,-0.09086873266104037,0.016347588476571362,1.0908687326610405,0.014985843839059742,0.014985843839059742
1337,BpowD,B^D,4,3,N_tens,-0.08251257984724085,-0.1054883167612656,0.022975736914024755,1.1054883167612657,0.020783337612591386,0.020783337612591386
0,BpowD,B^D,5,4,N_tens,-0.10209552884858439,-0.08576313209437966,-0.016332396754204725,1.0857631320943797,-0.015042320255155832,0.0
42,BpowD,B^D,5,4,N_tens,-0.07024117153196223,-0.0760803664144559,0.005839194882493667,1.0760803664144558,0.00542635574882767,0.00542635574882767
1337,BpowD,B^D,5,4,N_tens,-0.08102863967986736,-0.10548831676124104,0.024459677081373685,1.105488316761241,0.022125676690128594,0.022125676690128594
0,BpowD,B^D,6,5,N_tens,-0.08365827694604278,-0.063331185218554,-0.02032709172748877,1.063331185218554,-0.019116425822977057,0.0
42,BpowD,B^D,6,5,N_tens,-0.07608036641445612,-0.07024117153201584,-0.0058391948824402795,1.070241171532016,-0.005455961738120819,0.0
1337,BpowD,B^D,6,5,N_tens,-0.10548831676124096,-0.08206453049663198,-0.023423786264608976,1.0820645304966319,-0.02164730993802951,0.0
0,BpowD,B^D,7,6,N_tens,-0.10209552884845215,-0.10209552884851418,6.203371150093062e-14,1.1020955288485141,5.628705486696273e-14,5.628705486696273e-14
42,BpowD,B^D,7,6,N_tens,-0.05389358305533416,-0.09086873266108464,0.036975149605750476,1.0908687326610846,0.03389514109140578,0.03389514109140578
1337,BpowD,B^D,7,6,N_tens,-0.1054883167610976,-0.04617071649820097,-0.05931760026289663,1.046170716498201,-0.056699732966573275,0.0
0,BpowD,B^D,8,7,N_tens,-0.0497053922449127,-0.08576313209436832,0.03605773984945562,1.0857631320943684,0.0332095820751461,0.0332095820751461
42,BpowD,B^D,8,7,N_tens,-0.07280962892625768,-0.07280962892618674,-7.09432512735475e-14,1.0728096289261868,-6.612846246035013e-14,0.0
1337,BpowD,B^D,8,7,N_tens,-0.08102863967993876,-0.08102863967987921,-5.954958748333183e-14,1.0810286396798792,-5.508604055204867e-14,0.0
0,BpowD,B^D,9,8,N_tens,-0.08761175964755105,-0.06603778899889226,-0.02157397064865879,1.0660377889988923,-0.02023752898001743,0.0
42,BpowD,B^D,9,8,N_tens,-0.03857462896330044,-0.07608036641447277,0.03750573745117233,1.0760803664144727,0.03485403007225418,0.03485403007225418
1337,BpowD,B^D,9,8,N_tens,-0.1054883167612144,-0.10548831676123131,1.6917023337725823e-14,1.1054883167612313,1.5302760853491358e-14,1.5302760853491358e-14
0,BpowD,B^D,10,9,N_tens,-0.0673258801919229,-0.08761175964754711,0.02028587945562421,1.0876117596475472,0.018651765462887306,0.018651765462887306
42,BpowD,B^D,10,9,N_tens,-0.05492221743995,-0.09086873266104023,0.03594651522109023,1.0908687326610402,0.032952191354319156,0.032952191354319156
1337,BpowD,B^D,10,9,N_tens,-0.08206453049661792,-0.07938166143585763,-0.00268286906076029,1.0793816614358576,-0.0024855610917007597,0.0
0,BpowD,B^D,0,input,O[0],-0.09826354696490336,-0.09826354696490336,0.0,1.0982635469649034,0.0,0.0
42,BpowD,B^D,0,input,O[0],-0.08783133771992055,-0.08783133771992055,0.0,1.0878313377199205,0.0,0.0
1337,BpowD,B^D,0,input,O[0],-0.13046239733120935,-0.13046239733120935,0.0,1.1304623973312093,0.0,0.0
0,BpowD,B^D,1,0,O[0],0.7050148868849904,0.7158046835238988,-0.010789796638908444,0.2841953164761012,-0.037966131084414934,0.0
42,BpowD,B^D,1,0,O[0],0.6334876136553036,0.6107492828097697,0.022738330845533894,0.3892507171902303,0.05841564277560848,0.05841564277560848
1337,BpowD,B^D,1,0,O[0],0.7133054798761977,0.836601675459821,-0.12329619558362326,0.163398324540179,-0.7545744176422398,0.0
0,BpowD,B^D,2,1,O[0],0.8174720665759772,0.6997199513652289,0.11775211521074824,0.3002800486347711,0.39214098887392107,0.39214098887392107
42,BpowD,B^D,2,1,O[0],0.8777421368967797,0.6438490683822558,0.23389306851452396,0.35615093161774425,0.6567245730682538,0.6567245730682538
1337,BpowD,B^D,2,1,O[0],0.9342530639104423,0.8594747682759312,0.0747782956345111,0.14052523172406883,0.5321342987097402,0.5321342987097402
0,BpowD,B^D,3,2,O[0],0.7345153047532931,0.705942704429337,0.028572600323956032,0.29405729557066296,0.09716677924452291,0.09716677924452291
42,BpowD,B^D,3,2,O[0],0.8573609657312232,0.6228312860208224,0.23452967971040084,0.3771687139791776,0.6218163676305043,0.6218163676305043
1337,BpowD,B^D,3,2,O[0],0.8752951512335543,0.8530614704139865,0.02223368081956778,0.1469385295860135,0.15131280326684388,0.15131280326684388
0,BpowD,B^D,4,3,O[0],0.7080475888106397,0.6709126077161699,0.03713498109446978,0.3290873922838301,0.11284230865472274,0.11284230865472274
42,BpowD,B^D,4,3,O[0],0.8172790442361221,0.6122153598501904,0.2050636843859317,0.3877846401498096,0.5288081660653479,0.5288081660653479
1337,BpowD,B^D,4,3,O[0],0.8437966342514918,0.831272602441088,0.012524031810403735,0.16872739755891197,0.07422642671905676,0.07422642671905676
0,BpowD,B^D,5,4,O[0],0.6975264817340484,0.6865865569414412,0.010939924792607192,0.3134134430585588,0.034905729268808534,0.034905729268808534
42,BpowD,B^D,5,4,O[0],0.7730414534164651,0.600094379134147,0.17294707428231815,0.399905620865853,0.4324697260015074,0.4324697260015074
1337,BpowD,B^D,5,4,O[0],0.8278063034187708,0.83024379972255,-0.0024374963037792075,0.16975620027744998,-0.014358805744917458,0.0
0,BpowD,B^D,6,5,O[0],0.6793185530237259,0.6752741499830817,0.00404440304064424,0.32472585001691834,0.012454823169863209,0.012454823169863209
42,BpowD,B^D,6,5,O[0],0.7562966080188132,0.5991407290652881,0.157155878953525,0.40085927093471185,0.39204750980830144,0.39204750980830144
1337,BpowD,B^D,6,5,O[0],0.8244710280557204,0.8173299300538226,0.007141098001897772,0.1826700699461774,0.03909287385723262,0.03909287385723262
0,BpowD,B^D,7,6,O[0],0.6801203180574122,0.6678712198261672,0.012249098231245092,0.33212878017383285,0.036880568509702887,0.036880568509702887
42,BpowD,B^D,7,6,O[0],0.7514406604009649,0.6090611340839132,0.14237952631705175,0.39093886591608684,0.3641989546969547,0.3641989546969547
1337,BpowD,B^D,7,6,O[0],0.8139233208190279,0.8053526376618446,0.008570683157183234,0.19464736233815538,0.044031848437245336,0.044031848437245336
0,BpowD,B^D,8,7,O[0],0.6697876715597793,0.6622100407635955,0.007577630796183787,0.33778995923640454,0.02243296637150938,0.02243296637150938
42,BpowD,B^D,8,7,O[0],0.7391099130319331,0.5988373627874944,0.14027255024443863,0.40116263721250556,0.34966504163779555,0.34966504163779555
1337,BpowD,B^D,8,7,O[0],0.8079345994633558,0.8066034152153397,0.0013311842480160374,0.19339658478466026,0.006883183844731593,0.006883183844731593
0,BpowD,B^D,9,8,O[0],0.669358478387089,0.6670397141969785,0.002318764190110456,0.3329602858030215,0.006964086376001705,0.006964086376001705
42,BpowD,B^D,9,8,O[0],0.7301842923426877,0.5927479649257366,0.1374363274169511,0.40725203507426344,0.3374724140835521,0.3374724140835521
1337,BpowD,B^D,9,8,O[0],0.7960592961326641,0.8058695942838614,-0.009810298151197272,0.1941304057161386,-0.050534578110046746,0.0
0,BpowD,B^D,10,9,O[0],0.6797487650539622,0.6586786614270128,0.021070103626949388,0.3413213385729872,0.061730988502038286,0.061730988502038286
42,BpowD,B^D,10,9,O[0],0.7163454714874884,0.5798484821220501,0.1364969893654383,0.4201515178779499,0.32487563071255976,0.32487563071255976
